value;name;position;display_name;bonus;bonus_weighted;bps;bps_weighted;total_points;total_points_weighted;vpc_ratio;vpc_ratio_weighted
4.4;Anthony Pilkington 103;Midfielder;Anthony Pilkington;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.5;Antonio Barreca 588;Defender;Antonio Barreca;0.0;0.0;1.5;0.06818181818181818;0.5;0.022727272727272728;0.1111111111111111;0.005050505050505051
6.0;Antonio Rüdiger 118;Defender;Antonio Rüdiger;0.2692307692307692;0.01180811632316649;18.96153846153846;0.8410986400275259;3.5384615384615383;0.1580973654671067;0.5897435897435898;0.026349560911184452
6.4;Antonio Valencia 288;Defender;Antonio Valencia;0.038461538461538464;0.0016722408026755853;3.4615384615384617;0.14900421484869647;0.6153846153846154;0.025992680674954922;0.09615384615384616;0.004061356355461706
4.5;Arijanet Muric 529;Goalkeeper;Arijanet Muric;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.4;Aron Gunnarsson 102;Midfielder;Aron Gunnarsson;0.11538461538461539;0.005016722408026756;7.346153846153846;0.31844436776755036;1.7692307692307692;0.07729146517652062;0.402097902097902;0.017566242085572868
4.3;Arthur Masuaku 410;Midfielder;Arthur Masuaku;0.0;0.0;8.346153846153847;0.38154895688780577;1.3076923076923077;0.05995349466261278;0.3041144901610018;0.01394267317735181
4.0;Artur Boruc 25;Goalkeeper;Artur Boruc;0.07692307692307693;0.0033444816053511705;3.5384615384615383;0.15641695261260477;0.8076923076923077;0.035328801633149456;0.20192307692307693;0.008832200408287364
5.6;Ashley Barnes 85;Forward;Ashley Barnes;0.34615384615384615;0.01635762289696456;9.153846153846153;0.4211199435754972;3.0384615384615383;0.13839220439114824;0.5425824175824175;0.024712893641276473
3.9;Ashley Darel Jazz Richards 96;Defender;Ashley Darel Jazz Richards;0.0;0.0;0.4230769230769231;0.020951270951270952;0.038461538461538464;0.0021367521367521365;0.009861932938856016;0.0005478851632697786
4.6;Ashley Westwood 80;Midfielder;Ashley Westwood;0.19230769230769232;0.007286872671488056;12.653846153846153;0.5517088733305068;2.576923076923077;0.11160787182658333;0.5602006688963211;0.024262580831865943
4.5;Ashley Williams 159;Defender;Ashley Williams;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5.7;Ashley Young 293;Defender;Ashley Young;0.11538461538461539;0.005328005328005328;11.5;0.5196371469188754;2.0384615384615383;0.09186154879562729;0.3576248313090418;0.016116061192215314
4.4;Asmir Begovic 24;Goalkeeper;Asmir Begovic;0.15384615384615385;0.00832208726945569;13.384615384615385;0.6067813173155542;2.3461538461538463;0.10811817539902384;0.5332167832167832;0.024572312590687234
5.9;Aymeric Laporte 268;Defender;Aymeric Laporte;0.14814814814814814;0.006422247162987903;19.925925925925927;0.8980670968843696;4.185185185185185;0.18716025211490928;0.709353421217828;0.031722076629645636
6.1;Ayoze Pérez 326;Forward;Ayoze Pérez;0.2692307692307692;0.011534939419554803;9.5;0.4175430576125876;2.6153846153846154;0.1157537342601592;0.42875157629255994;0.018976022009862165
4.9;Bakary Sako 148;Midfielder;Bakary Sako;0.0;0.0;0.15384615384615385;0.006993006993006993;0.038461538461538464;0.0017482517482517483;0.007849293563579277;0.00035678607107178533
8.9;Bamidele Alli 365;Midfielder;Bamidele Alli;0.3076923076923077;0.012802902225979148;9.884615384615385;0.42174181785473813;2.8076923076923075;0.12035471362658477;0.3154710458081244;0.013523001531076941
5.0;Barry Douglas 424;Defender;Barry Douglas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5.6;Ben Davies 356;Defender;Ben Davies;0.15384615384615385;0.007509157509157509;9.0;0.4041934861737712;1.6538461538461537;0.07676939773181632;0.29532967032967034;0.013708821023538629
4.6;Ben Foster 445;Goalkeeper;Ben Foster;0.4230769230769231;0.02000570092675356;19.23076923076923;0.852185195107656;3.923076923076923;0.1752578461326921;0.8528428093645485;0.03809953176797655
4.8;Ben Gibson 491;Defender;Ben Gibson;0.0;0.0;0.6538461538461539;0.03632478632478632;0.23076923076923078;0.01282051282051282;0.04807692307692308;0.002670940170940171
4.0;Ben Hamer 190;Goalkeeper;Ben Hamer;0.0;0.0;1.9230769230769231;0.07981614539306849;0.19230769230769232;0.007990278951817413;0.04807692307692308;0.0019975697379543533
4.6;Ben Mee 70;Defender;Ben Mee;0.15384615384615385;0.006621583544660468;15.423076923076923;0.6670718830153788;2.3461538461538463;0.10109052997892992;0.5100334448160536;0.021976202169332593
4.0;Ben White 559;Defender;Ben White;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;Ben Wilmot 544;Defender;Ben Wilmot;0.0;0.0;0.4444444444444444;0.021336553945249595;0.05555555555555555;0.0030864197530864196;0.013888888888888888;0.0007716049382716049
4.3;Beni Baningime 174;Midfielder;Beni Baningime;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5.0;Benjamin Chilwell 219;Defender;Benjamin Chilwell;0.3076923076923077;0.012531515307435041;14.961538461538462;0.656807325733131;3.1153846153846154;0.1359883414257644;0.6230769230769231;0.02719766828515288
6.1;Benjamin Mendy 267;Defender;Benjamin Mendy;0.2222222222222222;0.009417537195314973;9.25925925925926;0.40222104751259763;2.111111111111111;0.09180888138426913;0.34608378870673956;0.015050636292503135
4.4;Beram Kayal 57;Midfielder;Beram Kayal;0.0;0.0;4.384615384615385;0.2049977400408662;1.0384615384615385;0.04919774011967288;0.23601398601398602;0.011181304572652926
5.9;Bernard Anício Caldeira Duarte 507;Midfielder;Bernard Anício Caldeira Duarte;0.14814814814814814;0.008013861815031406;7.074074074074074;0.33306484519426305;2.0;0.09533339672164996;0.3389830508474576;0.01615820283417796
4.2;Bernardo Fernandes da Silva Junior 440;Defender;Bernardo Fernandes da Silva Junior;0.0;0.0;5.615384615384615;0.2542044822871262;0.8461538461538461;0.038114019310111553;0.20146520146520144;0.009074766502407513
7.5;Bernardo Mota Veiga de Carvalho e Silva 276;Midfielder;Bernardo Mota Veiga de Carvalho e Silva;0.4074074074074074;0.018204466255996046;16.85185185185185;0.7595086829716883;4.0;0.1807287504740679;0.5333333333333333;0.02409716672987572
4.8;Bernd Leno 2;Goalkeeper;Bernd Leno;0.11538461538461539;0.005118215118215118;13.0;0.5844761541632691;2.1923076923076925;0.09898110614049711;0.4567307692307693;0.020621063779270234
5.2;Bobby Reid 110;Forward;Bobby Reid;0.2692307692307692;0.013578088578088577;8.192307692307692;0.38124085375009514;2.4615384615384617;0.11410979239618566;0.4733727810650888;0.021944190845420316
4.6;Bonatini Lohner Maia Bonatini 438;Forward;Bonatini Lohner Maia Bonatini;0.0;0.0;0.7307692307692307;0.030201773328863632;0.38461538461538464;0.016281834726650783;0.08361204013377928;0.0035395292884023446
4.7;Brahim Diaz 278;Midfielder;Brahim Diaz;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;Brian Murphy 537;Goalkeeper;Brian Murphy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.3;Bright Enobakhare 436;Midfielder;Bright Enobakhare;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.4;Bruno Ecuele Manga 92;Defender;Bruno Ecuele Manga;0.07692307692307693;0.0032867132867132865;15.307692307692308;0.6825265168668617;2.6153846153846154;0.11591239272765413;0.5944055944055944;0.02634372561992139
4.4;Bruno Saltor Grau 50;Defender;Bruno Saltor Grau;0.15384615384615385;0.006297795771479982;5.076923076923077;0.22707438654234996;1.1923076923076923;0.053980958850260025;0.27097902097902093;0.01226839973869546
4.5;Bukayo Saka 563;Midfielder;Bukayo Saka;0.0;0.0;0.3333333333333333;0.012820512820512822;0.1111111111111111;0.004273504273504274;0.024691358024691357;0.000949667616334283
4.9;Caglar Söyüncü 515;Defender;Caglar Söyüncü;0.0;0.0;1.4230769230769231;0.0569531434748826;0.2692307692307692;0.010980710111144893;0.05494505494505494;0.002240961247172427
4.2;Callum Hudson-Odoi 131;Midfielder;Callum Hudson-Odoi;0.0;0.0;0.5;0.023457653457653455;0.15384615384615385;0.007026029526029525;0.03663003663003663;0.0016728641728641727
5.0;Callum Paterson 101;Midfielder;Callum Paterson;0.15384615384615385;0.006446886446886447;8.153846153846153;0.36240265256723636;2.923076923076923;0.1291758436006808;0.5846153846153845;0.025835168720136158
4.5;Callum Roberts 577;Midfielder;Callum Roberts;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.5;Callum Slattery 570;Midfielder;Callum Slattery;0.0;0.0;2.0;0.08661396574440051;0.6666666666666666;0.029064558629776024;0.14814814814814814;0.006458790806616894
6.3;Callum Wilson 43;Forward;Callum Wilson;0.5384615384615384;0.022812404644388447;14.115384615384615;0.6090622100945988;4.384615384615385;0.19053936035409363;0.695970695970696;0.030244342913348196
4.2;Calum Chambers 9;Defender;Calum Chambers;0.0;0.0;9.384615384615385;0.41655595721209165;1.2307692307692308;0.05439920437676115;0.29304029304029305;0.012952191518276463
4.0;Cameron John 596;Defender;Cameron John;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.5;Carl Jenkinson 581;Defender;Carl Jenkinson;0.0;0.0;1.3333333333333333;0.057971014492753624;0.3333333333333333;0.014492753623188406;0.07407407407407407;0.00322061191626409
4.3;Carlos Sánchez 518;Midfielder;Carlos Sánchez;0.0;0.0;1.4230769230769231;0.06120824827346567;0.2692307692307692;0.011667824928694493;0.0626118067978533;0.002713447657835929
6.5;Cenk Tosun 177;Forward;Cenk Tosun;0.0;0.0;4.518518518518518;0.21389632186987895;1.5925925925925926;0.07288304046842906;0.245014245014245;0.011212775456681394
6.2;Cesc Fàbregas 123;Midfielder;Cesc Fàbregas;0.0;0.0;1.3846153846153846;0.05919662733427915;0.23076923076923078;0.009694086090847227;0.03722084367245658;0.0015635622727172946
4.0;Chancel Mbemba 316;Defender;Chancel Mbemba;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5.5;Charlie Austin 348;Forward;Charlie Austin;0.038461538461538464;0.0019230769230769232;3.5384615384615383;0.1698185169840688;1.3076923076923077;0.060028643782824395;0.23776223776223776;0.010914298869604435
4.1;Charlie Daniels 28;Defender;Charlie Daniels;0.0;0.0;8.538461538461538;0.36630844715468897;1.3461538461538463;0.05757929073410503;0.3283302063789869;0.014043729447342692
4.4;Charlie Taylor 74;Defender;Charlie Taylor;0.038461538461538464;0.0015384615384615385;13.307692307692308;0.5900396908111218;2.076923076923077;0.09093370300024056;0.47202797202797203;0.020666750681872854
4.7;Cheikhou Kouyaté 412;Midfielder;Cheikhou Kouyaté;0.0;0.0;6.769230769230769;0.30399506323375364;1.8846153846153846;0.08233983191341052;0.40098199672667756;0.017519113173066068
4.4;Chris Löwe 193;Defender;Chris Löwe;0.23076923076923078;0.01015869362111221;8.76923076923077;0.38872555064290676;1.4230769230769231;0.06311035944243126;0.32342657342657344;0.014343263509643468
4.5;Chris Mepham 580;Defender;Chris Mepham;0.0;0.0;2.0;0.09109730848861282;0.6666666666666666;0.030365769496204276;0.14814814814814814;0.0067479487769342835
5.6;Chris Smalling 284;Defender;Chris Smalling;0.11538461538461539;0.005168744299179082;8.115384615384615;0.3664938720650743;1.5769230769230769;0.07064358345338807;0.2815934065934066;0.012614925616676442
6.2;Chris Wood 87;Forward;Chris Wood;0.34615384615384615;0.014784732176036524;8.0;0.3426645638518548;2.8461538461538463;0.1227953069767891;0.45905707196029777;0.019805694673675663
5.1;Christian Atsu 320;Midfielder;Christian Atsu;0.0;0.0;4.153846153846154;0.1851432686078875;1.3076923076923077;0.05909348139457275;0.25641025641025644;0.011586957136190736
6.3;Christian Benteke 152;Forward;Christian Benteke;0.0;0.0;0.2692307692307692;0.009604745867287672;0.46153846153846156;0.019451579635526125;0.07326007326007326;0.003087552323099385
9.3;Christian Eriksen 364;Midfielder;Christian Eriksen;0.4230769230769231;0.019580633042171502;17.192307692307693;0.7765251101815968;4.115384615384615;0.1879648410193209;0.4425144747725392;0.020211273227883967
4.1;Christian Fuchs 216;Defender;Christian Fuchs;0.0;0.0;0.6153846153846154;0.03076923076923077;0.07692307692307693;0.0038461538461538464;0.01876172607879925;0.0009380863039399626
4.4;Christian Kabasele 380;Defender;Christian Kabasele;0.038461538461538464;0.0016025641025641025;5.769230769230769;0.25893096073478045;1.1153846153846154;0.048142929146713684;0.2534965034965035;0.01094157480607129
4.2;Christopher Schindler 192;Defender;Christopher Schindler;0.2692307692307692;0.010971400394477316;13.653846153846153;0.6090473070124539;2.3076923076923075;0.10214486075250023;0.5494505494505494;0.024320204941071483
4.5;Ciaran Clark 311;Defender;Ciaran Clark;0.15384615384615385;0.006346153846153847;7.461538461538462;0.32520309679172554;1.6153846153846154;0.06941027200224525;0.358974358974359;0.015424504889387835
4.8;Claudio Bravo 261;Goalkeeper;Claudio Bravo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.3;Collin Quaner 209;Forward;Collin Quaner;0.0;0.0;0.11538461538461539;0.006185335132703553;0.07692307692307693;0.004161043634727845;0.01788908765652952;0.0009676845662157778
4.9;Connor Wickham 444;Forward;Connor Wickham;0.0;0.0;0.7692307692307693;0.03429761122068815;0.3076923076923077;0.013587552049090512;0.06279434850863422;0.002772969805936839
4.5;Conor Coady 430;Defender;Conor Coady;0.19230769230769232;0.00911371237458194;15.615384615384615;0.7063627343045579;2.3846153846153846;0.11044465712789951;0.5299145299145299;0.024543257139533224
4.5;Conor Coventry 548;Midfielder;Conor Coventry;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.5;Craig Cathcart 376;Defender;Craig Cathcart;0.19230769230769232;0.008513225904530252;15.846153846153847;0.7039685508445408;3.076923076923077;0.1357192602197883;0.6837606837606838;0.030159835604397403
4.5;Cuco Martina 163;Defender;Cuco Martina;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.5;Curtis Jones 597;Midfielder;Curtis Jones;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.2;Cyrus Christie 460;Defender;Cyrus Christie;0.0;0.0;7.423076923076923;0.3287004599154749;1.0384615384615385;0.04648595851201027;0.24725274725274726;0.011068085360002445
4.2;Cédric Soares 332;Defender;Cédric Soares;0.2692307692307692;0.01285148024278459;10.5;0.4613154824209217;2.0;0.08804573229322393;0.47619047619047616;0.020963269593624746
6.3;César Azpilicueta 113;Defender;César Azpilicueta;0.15384615384615385;0.006690069190069189;21.615384615384617;0.9540348884232002;3.769230769230769;0.16399071867651344;0.5982905982905983;0.026030272805795784
4.4;Dale Stephens 56;Midfielder;Dale Stephens;0.07692307692307693;0.002958579881656805;8.384615384615385;0.3626725055571209;1.4615384615384615;0.06273432253365363;0.33216783216783213;0.014257800575830369
5.0;Daley Blind 290;Defender;Daley Blind;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.5;Dan Burn 582;Defender;Dan Burn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.7;Dan Gosling 37;Midfielder;Dan Gosling;0.0;0.0;5.423076923076923;0.22947443236872916;1.2307692307692308;0.05231145849918953;0.2618657937806874;0.011130097553019047
4.3;Daniel Amartey 226;Midfielder;Daniel Amartey;0.0;0.0;3.9615384615384617;0.1837919087373409;0.5769230769230769;0.026474153539810998;0.13416815742397137;0.006156779892979302
4.6;Daniel Drinkwater 128;Midfielder;Daniel Drinkwater;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5.6;Daniel Sturridge 472;Forward;Daniel Sturridge;0.07692307692307693;0.0038461538461538464;3.5384615384615383;0.16093096048077568;0.9230769230769231;0.04219683820062274;0.16483516483516486;0.007535149678682633
5.1;Danilo Luiz da Silva 266;Defender;Danilo Luiz da Silva;0.1111111111111111;0.004629629629629629;4.888888888888889;0.2082385500823504;1.037037037037037;0.043146313041643146;0.20334059549745825;0.008460061380714343
4.0;Danny Batth 428;Defender;Danny Batth;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5.4;Danny Ings 258;Forward;Danny Ings;0.4230769230769231;0.019525931734169718;10.038461538461538;0.4518813694927056;2.8076923076923075;0.1274137866736001;0.5199430199430198;0.023595145680296314
5.8;Danny Rose 354;Defender;Danny Rose;0.15384615384615385;0.007007485268354833;8.615384615384615;0.40454643515064215;2.269230769230769;0.10707565186090093;0.3912466843501326;0.01846131928636223
4.2;Danny Simpson 217;Defender;Danny Simpson;0.0;0.0;1.8076923076923077;0.07519723865877712;0.4230769230769231;0.017590849321618553;0.10073260073260072;0.004188297457528227
4.3;Danny Ward 105;Midfielder;Danny Ward;0.0;0.0;2.1538461538461537;0.09542406927110325;0.6923076923076923;0.030578833388638;0.16100178890876565;0.007111356602008838
4.3;Danny Ward 457;Goalkeeper;Danny Ward;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6.4;Danny Welbeck 21;Forward;Danny Welbeck;0.11538461538461539;0.004807692307692308;2.423076923076923;0.111305335579231;0.7307692307692307;0.03302083298122727;0.11418269230769229;0.005159505153316761
4.5;Danny Williams 204;Midfielder;Danny Williams;0.0;0.0;0.23076923076923078;0.010053352444656792;0.15384615384615385;0.00693780856824335;0.03418803418803419;0.0015417352373874112
