name_id;id;name;average_assists;median_assists;sum_assists;count_assists;min_assists;max_assists;average_attempted_passes;median_attempted_passes;sum_attempted_passes;count_attempted_passes;min_attempted_passes;max_attempted_passes;average_big_chances_created;median_big_chances_created;sum_big_chances_created;count_big_chances_created;min_big_chances_created;max_big_chances_created;average_big_chances_missed;median_big_chances_missed;sum_big_chances_missed;count_big_chances_missed;min_big_chances_missed;max_big_chances_missed;average_bonus;median_bonus;sum_bonus;count_bonus;min_bonus;max_bonus;average_bps;median_bps;sum_bps;count_bps;min_bps;max_bps;average_clean_sheets;median_clean_sheets;sum_clean_sheets;count_clean_sheets;min_clean_sheets;max_clean_sheets;average_clearances_blocks_interceptions;median_clearances_blocks_interceptions;sum_clearances_blocks_interceptions;count_clearances_blocks_interceptions;min_clearances_blocks_interceptions;max_clearances_blocks_interceptions;average_completed_passes;median_completed_passes;sum_completed_passes;count_completed_passes;min_completed_passes;max_completed_passes;average_creativity;median_creativity;sum_creativity;count_creativity;min_creativity;max_creativity;average_dribbles;median_dribbles;sum_dribbles;count_dribbles;min_dribbles;max_dribbles;average_ea_index;median_ea_index;sum_ea_index;count_ea_index;min_ea_index;max_ea_index;average_errors_leading_to_goal;median_errors_leading_to_goal;sum_errors_leading_to_goal;count_errors_leading_to_goal;min_errors_leading_to_goal;max_errors_leading_to_goal;average_errors_leading_to_goal_attempt;median_errors_leading_to_goal_attempt;sum_errors_leading_to_goal_attempt;count_errors_leading_to_goal_attempt;min_errors_leading_to_goal_attempt;max_errors_leading_to_goal_attempt;average_fouls;median_fouls;sum_fouls;count_fouls;min_fouls;max_fouls;average_goals_conceded;median_goals_conceded;sum_goals_conceded;count_goals_conceded;min_goals_conceded;max_goals_conceded;average_goals_scored;median_goals_scored;sum_goals_scored;count_goals_scored;min_goals_scored;max_goals_scored;average_ict_index;median_ict_index;sum_ict_index;count_ict_index;min_ict_index;max_ict_index;average_influence;median_influence;sum_influence;count_influence;min_influence;max_influence;average_key_passes;median_key_passes;sum_key_passes;count_key_passes;min_key_passes;max_key_passes;average_loaned_in;median_loaned_in;sum_loaned_in;count_loaned_in;min_loaned_in;max_loaned_in;average_loaned_out;median_loaned_out;sum_loaned_out;count_loaned_out;min_loaned_out;max_loaned_out;average_minutes;median_minutes;sum_minutes;count_minutes;min_minutes;max_minutes;average_offside;median_offside;sum_offside;count_offside;min_offside;max_offside;average_open_play_crosses;median_open_play_crosses;sum_open_play_crosses;count_open_play_crosses;min_open_play_crosses;max_open_play_crosses;average_own_goals;median_own_goals;sum_own_goals;count_own_goals;min_own_goals;max_own_goals;average_penalties_conceded;median_penalties_conceded;sum_penalties_conceded;count_penalties_conceded;min_penalties_conceded;max_penalties_conceded;average_penalties_missed;median_penalties_missed;sum_penalties_missed;count_penalties_missed;min_penalties_missed;max_penalties_missed;average_penalties_saved;median_penalties_saved;sum_penalties_saved;count_penalties_saved;min_penalties_saved;max_penalties_saved;average_recoveries;median_recoveries;sum_recoveries;count_recoveries;min_recoveries;max_recoveries;average_red_cards;median_red_cards;sum_red_cards;count_red_cards;min_red_cards;max_red_cards;average_saves;median_saves;sum_saves;count_saves;min_saves;max_saves;average_selected;median_selected;sum_selected;count_selected;min_selected;max_selected;average_tackled;median_tackled;sum_tackled;count_tackled;min_tackled;max_tackled;average_tackles;median_tackles;sum_tackles;count_tackles;min_tackles;max_tackles;average_target_missed;median_target_missed;sum_target_missed;count_target_missed;min_target_missed;max_target_missed;average_threat;median_threat;sum_threat;count_threat;min_threat;max_threat;average_total_points;median_total_points;sum_total_points;count_total_points;min_total_points;max_total_points;average_transfers_balance;median_transfers_balance;sum_transfers_balance;count_transfers_balance;min_transfers_balance;max_transfers_balance;average_transfers_in;median_transfers_in;sum_transfers_in;count_transfers_in;min_transfers_in;max_transfers_in;average_transfers_out;median_transfers_out;sum_transfers_out;count_transfers_out;min_transfers_out;max_transfers_out;average_cost;median_cost;sum_cost;count_cost;min_cost;max_cost;average_winning_goals;median_winning_goals;sum_winning_goals;count_winning_goals;min_winning_goals;max_winning_goals;average_yellow_cards;median_yellow_cards;sum_yellow_cards;count_yellow_cards;min_yellow_cards;max_yellow_cards
Steve_Cook_27;27;Steve Cook;0.1;0.0;1;10;0;1;47.1;51.5;471;10;17;75;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.3;0.0;3;10;0;3;21.6;20.5;216;10;11;42;0.4;0.0;4;10;0;1;10.0;11.0;100;10;5;14;37.3;42.0;373;10;11;59;1.4400000000000002;0.4;14.400000000000002;10;0.1;10.3;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.5;0.0;5;10;0;3;1.2;1.0;12;10;0;4;0.1;0.0;1;10;0;1;3.8699999999999997;2.7;38.699999999999996;10;1.3;11.3;27.8;23.4;278.0;10;10.2;84.0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;90.0;90.0;900;10;90;90;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;5.6;5.5;56;10;3;9;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;419517.1;498723.5;4195171;10;59682;553334;0.1;0.0;1;10;0;1;0.4;0.0;4;10;0;2;0.1;0.0;1;10;0;1;9.5;4.5;95.0;10;0.0;35.0;4.2;3.5;42;10;0;14;32077.7;4412.5;320777;10;-31376;292647;59400.5;17010.0;594005;10;0;331610;27322.8;29693.0;273228;10;0;49931;4.58;4.6;45.8;10;4.5;4.6;0.1;0.0;1;10;0;1;0.1;0.0;1;10;0;1
Steve_Mounie_211;211;Steve Mounie;0.1;0.0;1;10;0;1;14.1;14.0;141;10;0;31;0.1;0.0;1;10;0;1;0.2;0.0;2;10;0;1;0.0;0.0;0;10;0;0;2.9;1.0;29;10;-2;18;0.1;0.0;1;10;0;1;1.0;0.5;10;10;0;3;9.0;8.0;90;10;0;19;6.660000000000001;3.15;66.60000000000001;10;0.0;22.5;0.3;0.0;3;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.4;1.5;14;10;0;3;1.1;0.5;11;10;0;5;0.0;0.0;0;10;0;0;2.92;1.85;29.2;10;0.0;6.8;5.040000000000001;1.6;50.400000000000006;10;0.0;19.6;0.5;0.0;5;10;0;2;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;51.5;55.0;515;10;0;90;0.5;0.5;5;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.8;1.5;18;10;0;4;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;12978.5;11944.5;129785;10;9610;18574;1.1;1.0;11;10;0;2;0.2;0.0;2;10;0;2;0.7;0.0;7;10;0;2;18.2;9.5;182.0;10;0.0;55.0;1.7;1.5;17;10;0;5;-619.8;-975.5;-6198;10;-2791;4842;1329.3;408.5;13293;10;0;7751;1949.1;1996.5;19491;10;0;4106;5.9399999999999995;6.0;59.39999999999999;10;5.8;6.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Stuart_Armstrong_345;345;Stuart Armstrong;0.0;0.0;0;10;0;0;5.9;3.5;59;10;0;19;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;1.4;0.5;14;10;0;5;0.0;0.0;0;10;0;0;0.2;0.0;2;10;0;1;4.8;3.0;48;10;0;16;4.42;0.75;44.2;10;0.0;29.2;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.5;0.0;5;10;0;3;0.3;0.0;3;10;0;2;0.0;0.0;0;10;0;0;0.9;0.3;9.0;10;0.0;4.0;2.02;0.5;20.2;10;0.0;7.8;0.3;0.0;3;10;0;2;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;14.3;5.0;143;10;0;55;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.0;0.0;10;10;0;5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;7740.1;6697.0;77401;10;4882;13490;0.4;0.0;4;10;0;2;0.2;0.0;2;10;0;1;0.0;0.0;0;10;0;0;2.5;0.0;25.0;10;0.0;17.0;0.6;1.0;6;10;0;1;-948.4;-788.5;-9484;10;-2692;0;55.4;32.0;554;10;0;169;1003.8;811.0;10038;10;0;2861;5.3100000000000005;5.3;53.1;10;5.1;5.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Sullay_Kaikai_477;477;Sullay Kaikai;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;9966.1;10070.5;99661;10;8237;11550;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;-259.9;-318.0;-2599;10;-956;577;651.8;186.0;6518;10;0;2758;911.7;804.5;9117;10;0;2350;4.43;4.4;44.3;10;4.4;4.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Sung-yueng_Ki_324;324;Sung-yueng Ki;0.0;0.0;0;10;0;0;5.2;0.0;52;10;0;24;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;2.0;0.0;20;10;0;13;0.0;0.0;0;10;0;0;1.0;0.0;10;10;0;9;4.0;0.0;40;10;0;19;1.7200000000000002;0.0;17.200000000000003;10;0.0;11.3;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.2;0.0;2;10;0;2;0.4;0.0;4;10;0;2;0.0;0.0;0;10;0;0;0.48999999999999994;0.0;4.8999999999999995;10;0.0;2.8;2.2;0.0;22.000000000000004;10;0.0;16.8;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;19.4;0.0;194;10;0;90;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.0;0.0;10;10;0;7;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;8420.9;7920.0;84209;10;6234;12763;0.2;0.0;2;10;0;2;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.0;0.0;10.0;10;0.0;8.0;0.5;0.0;5;10;0;2;-774.1;-514.5;-7741;10;-2157;0;103.6;117.0;1036;10;0;211;877.7;647.0;8777;10;0;2278;4.85;4.85;48.5;10;4.7;5.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Tammy_Abraham_496;496;Tammy Abraham;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;5380.8;4564.0;53808;10;3688;8175;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;-678.6;-389.5;-6786;10;-1584;0;106.6;20.5;1066;10;0;419;785.2;408.5;7852;10;0;1861;5.43;5.4;54.3;10;5.4;5.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Terence_Kongolo_198;198;Terence Kongolo;0.0;0.0;0;10;0;0;21.4;18.5;214;10;0;65;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;7.5;3.0;75;10;0;25;0.1;0.0;1;10;0;1;3.1;2.5;31;10;0;13;17.8;15.5;178;10;0;60;3.31;0.15000000000000002;33.1;10;0.0;16.9;0.4;0.0;4;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.4;0.0;4;10;0;2;1.4;1.0;14;10;0;6;0.0;0.0;0;10;0;0;1.4400000000000002;0.8500000000000001;14.400000000000002;10;0.0;3.8;9.82;7.0;98.2;10;0.0;25.8;0.2;0.0;2;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;54.9;80.5;549;10;0;90;0.0;0.0;0;10;0;0;0.2;0.0;2;10;0;1;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.1;1.0;11;10;0;3;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;11155.9;11868.5;111559;10;8356;12561;0.1;0.0;1;10;0;1;0.4;0.0;4;10;0;2;0.3;0.0;3;10;0;2;1.2;0.0;12.0;10;0.0;4.0;0.8;0.0;8;10;-3;6;-695.2;-592.5;-6952;10;-1313;0;231.5;173.5;2315;10;0;727;926.7;807.0;9267;10;0;1863;4.4399999999999995;4.45;44.4;10;4.3;4.5;0.0;0.0;0;10;0;0;0.2;0.0;2;10;0;1
Theo_Walcott_164;164;Theo Walcott;0.2;0.0;2;10;0;1;21.9;21.0;219;10;13;29;0.2;0.0;2;10;0;1;0.3;0.0;3;10;0;1;0.3;0.0;3;10;0;3;12.0;8.0;120;10;2;33;0.2;0.0;2;10;0;1;0.9;1.0;9;10;0;2;16.8;16.5;168;10;10;22;15.910000000000002;16.25;159.10000000000002;10;2.3;27.9;1.4;1.5;14;10;0;3;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.3;0.0;3;10;0;1;1.4;1.5;14;10;0;3;0.2;0.0;2;10;0;1;5.9399999999999995;6.4;59.4;10;1.3;10.8;19.340000000000003;13.0;193.40000000000003;10;1.6;52.2;1.0;1.0;10;10;0;2;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;80.5;82.5;805;10;56;90;0.6;0.5;6;10;0;2;0.5;0.5;5;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;4.7;4.5;47;10;1;9;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;424078.6;445918.0;4240786;10;93127;987895;2.4;2.5;24;10;1;4;0.2;0.0;2;10;0;1;0.3;0.0;3;10;0;2;24.1;24.5;241.0;10;4.0;42.0;4.0;2.0;40;10;1;13;20302.0;-13820.0;203020;10;-324191;737984;102460.2;25335.0;1024602;10;0;772105;82158.2;46082.0;821582;10;0;352094;6.58;6.55;65.8;10;6.5;6.8;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Thibaut_Courtois_111;111;Thibaut Courtois;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;39836.3;33935.5;398363;10;31547;78468;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;-5247.1;-904.5;-52471;10;-33468;0;22.4;20.0;224;10;0;38;5269.5;922.5;52695;10;0;33502;5.5;5.5;55.0;10;5.5;5.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Tiemoué_Bakayoko_129;129;Tiemoué Bakayoko;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;6714.6;5225.0;67146;10;4716;14331;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;-1101.7;-214.0;-11017;10;-5155;0;31.3;3.5;313;10;0;270;1133.0;216.5;11330;10;0;5425;4.91;4.9;49.1;10;4.9;5.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Timothy_Fosu-Mensah_511;511;Timothy Fosu-Mensah;0.0;0.0;0;10;0;0;25.3;21.0;253;10;0;66;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;6.7;5.5;67;10;0;19;0.0;0.0;0;10;0;0;1.9;0.5;19;10;0;8;20.8;17.5;208;10;0;51;8.459999999999999;1.2999999999999998;84.6;10;0.0;30.5;0.6;0.0;6;10;0;3;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.5;0.0;5;10;0;2;1.1;0.5;11;10;0;3;0.0;0.0;0;10;0;0;1.7600000000000002;0.7000000000000001;17.6;10;0.0;5.3;6.540000000000001;5.1;65.4;10;0.0;18.2;0.5;0.0;5;10;0;2;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;45.7;48.5;457;10;0;90;0.0;0.0;0;10;0;0;0.3;0.0;3;10;0;1;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;2.4;2.0;24;10;0;10;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;35188.9;36665.5;351889;10;26918;40301;0.7;0.0;7;10;0;2;0.4;0.0;4;10;0;3;0.3;0.0;3;10;0;1;2.6;0.5;26.0;10;0.0;14.0;0.6;1.0;6;10;0;1;-2265.1;-2157.0;-22651;10;-4984;0;732.1;452.0;7321;10;0;2251;2997.2;3247.0;29972;10;0;6455;4.5;4.5;45.0;10;4.5;4.5;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1
Tim_Ream_180;180;Tim Ream;0.0;0.0;0;10;0;0;17.9;0.0;179;10;0;61;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;4.7;0.0;47;10;0;15;0.0;0.0;0;10;0;0;2.5;0.0;25;10;0;11;15.6;0.0;156;10;0;55;0.32;0.0;3.2;10;0.0;1.9;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.2;0.0;2;10;0;1;1.2;0.0;12;10;0;4;0.0;0.0;0;10;0;0;0.61;0.0;6.1;10;0.0;2.2;5.720000000000001;0.0;57.2;10;0.0;22.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;32.3;0.0;323;10;0;90;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.8;0.0;18;10;0;8;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;10634.0;8224.5;106340;10;6797;22808;0.2;0.0;2;10;0;1;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.2;0.0;2;10;0;1;-1628.7;-699.5;-16287;10;-6516;0;29.1;28.0;291;10;0;67;1657.8;724.5;16578;10;0;6543;4.38;4.4;43.8;10;4.3;4.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Toby_Alderweireld_353;353;Toby Alderweireld;0.0;0.0;0;10;0;0;59.9;62.0;599;10;0;96;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;18.8;16.0;188;10;0;34;0.4;0.0;4;10;0;1;5.8;5.0;58;10;0;11;51.7;54.5;517;10;0;87;3.45;0.55;34.5;10;0.0;18.9;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.4;0.0;4;10;0;3;0.7;0.5;7;10;0;2;0.0;0.0;0;10;0;0;2.7500000000000004;2.8;27.500000000000004;10;0.0;5.5;18.199999999999996;19.0;181.99999999999997;10;0.0;29.4;0.2;0.0;2;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;80.0;90.0;800;10;0;90;0.1;0.0;1;10;0;1;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;5.9;6.0;59;10;0;11;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;151643.3;150646.5;1516433;10;143063;159975;0.1;0.0;1;10;0;1;0.6;0.0;6;10;0;3;0.3;0.0;3;10;0;2;5.9;0.0;59.0;10;0.0;33.0;3.2;2.0;32;10;0;7;-4223.8;-1081.5;-42238;10;-25582;6798;4107.1;2865.0;41071;10;0;9657;8330.9;5420.5;83309;10;0;27735;5.92;5.9;59.2;10;5.9;6.0;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1
Tomer_Hemed_63;63;Tomer Hemed;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;7368.6;6388.5;73686;10;4964;11200;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;-874.6;-571.5;-8746;10;-2027;0;125.5;19.5;1255;10;0;438;1000.1;591.0;10001;10;0;2445;4.92;4.9;49.2;10;4.9;5.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Tommy_Smith_194;194;Tommy Smith;0.0;0.0;0;10;0;0;1.9;0.0;19;10;0;19;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.3;0.0;13;10;0;13;0.0;0.0;0;10;0;0;0.6;0.0;6;10;0;6;1.2;0.0;12;10;0;12;0.43;0.0;4.3;10;0.0;4.3;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.6;0.0;6;10;0;6;0.0;0.0;0;10;0;0;0.24;0.0;2.4;10;0.0;2.4;1.7399999999999998;0.0;17.4;10;0.0;17.4;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;9.0;0.0;90;10;0;90;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.6;0.0;6;10;0;6;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;4544.1;4585.0;45441;10;3768;5091;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.2;0.0;2.0;10;0.0;2.0;-0.1;0.0;-1;10;-1;0;-273.5;-245.5;-2735;10;-570;0;63.5;48.5;635;10;0;167;337.0;323.5;3370;10;0;617;4.43;4.4;44.3;10;4.4;4.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
