,assists_x,bonus_x,bps_x,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets_x,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity_x,dreamteam_count,ea_index_x,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded_x,goals_scored_x,ict_index_x,id_x,in_dreamteam,influence_x,loaned_in_x,loaned_out_x,loans_in,loans_out,minutes_x,news,news_added,now_cost,own_goals_x,penalties_missed_x,penalties_saved_x,photo,points_per_game,red_cards_x,saves_x,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat_x,total_points_x,transfers_in_x,transfers_in_event,transfers_out_x,transfers_out_event,value_form,value_season,web_name,yellow_cards_x,name,position,assists_y,attempted_passes,big_chances_created,big_chances_missed,bonus_y,bps_y,clean_sheets_y,clearances_blocks_interceptions,completed_passes,creativity_y,dribbles,ea_index_y,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded_y,goals_scored_y,ict_index_y,id_y,influence_y,key_passes,loaned_in_y,loaned_out_y,minutes_y,offside,open_play_crosses,opponent_team,own_goals_y,penalties_conceded,penalties_missed_y,penalties_saved_y,recoveries,red_cards_y,round,saves_y,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat_y,total_points_y,transfers_balance,transfers_in_y,transfers_out_y,value,was_home,winning_goals,yellow_cards_y,vpc_ratio
152,0.0,1.0,33.0,100,100,0.0,177815.0,0.0,0.0,-1.0,1.0,21.7,0.0,0.0,4.0,2.5,3.0,1.0,Dominic,3.0,4.0,1.0,10.5,175.0,False,49.0,0.0,0.0,0.0,0.0,201.0,,2018-09-11T17:01:14Z,54.0,0.0,0.0,0.0,177815.jpg,2.5,0.0,0.0,Calvert-Lewin,0.9,False,29,a,8.0,11.0,33.0,10.0,21425.0,3028.0,46525.0,5085.0,0.6,1.9,Calvert-Lewin,1.0,Dominic Calvert-Lewin,Forward,0.0,7.5,0.0,0.0,0.0,2.5,0.0,1.0,5.5,4.25,0.0,0.0,175.0,0.0,0.0,19.0,1.0,0.0,0.0,1.4,963.5,3.8000000000000003,0.0,0.0,0.0,10.5,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,53596.0,0.0,0.0,0.0,1.5,2.0,1.0,1.0,-8708.5,1122.0,10004.0,5.45,0.5,0.0,0.0,0.18348623853211007
153,0.0,0.0,0.0,100,None,0.0,154566.0,-1.0,1.0,-2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,Dominic,0.0,0.0,0.0,0.0,259.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,2018-09-17T16:31:14Z,48.0,0.0,0.0,0.0,154566.jpg,0.0,0.0,0.0,Solanke,0.3,False,29,a,12.0,14.0,0.0,0.0,3434.0,429.0,11461.0,1123.0,0.0,0.0,Solanke,0.0,Dominic Solanke,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,0.0,0.0,0.0,0,0,0.0,104547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Dwight,0.0,0.0,0.0,0.0,325.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Season-long to to West Bromwich Albion ,2018-08-07T09:52:46Z,60.0,0.0,0.0,0.0,104547.jpg,0.0,0.0,0.0,Gayle,0.1,False,9,u,15.0,4.0,0.0,0.0,120.0,15.0,7420.0,173.0,0.0,0.0,Gayle,0.0,Dwight Gayle,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,0.0,0.0,18.0,None,None,0.0,433154.0,0.0,0.0,0.0,0.0,38.6,0.0,0.0,3.0,0.0,0.0,0.0,Dwight,0.5,2.0,0.0,6.2,534.0,False,12.8,0.0,0.0,0.0,0.0,79.0,,None,45.0,0.0,0.0,0.0,433154.jpg,1.0,0.0,0.0,McNeil,0.0,False,31,a,4.0,90.0,11.0,1.0,421.0,66.0,179.0,51.0,0.1,0.2,McNeil,1.0,Dwight McNeil,Midfielder,0.0,37.0,1.0,0.0,0.0,18.0,0.0,4.0,31.0,38.6,0.0,0.0,534.0,0.0,0.0,32.0,1.0,2.0,0.0,6.2,2117.0,12.8,2.0,0.0,0.0,79.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,11.0,1.0,0.0,0.0,0.0,4.5,1.0,0.0,1.0,0.2222222222222222
156,2.0,7.0,166.0,None,None,1.0,42786.0,2.0,-2.0,4.0,-4.0,184.1,2.0,0.0,3.0,13.5,14.0,20.0,Eden,13.0,2.0,5.0,65.4,122.0,True,255.6,0.0,0.0,0.0,0.0,306.0,,None,109.0,0.0,0.0,0.0,42786.jpg,9.4,0.0,0.0,Hazard,32.6,False,10,a,6.0,8.0,214.0,47.0,1255167.0,535255.0,165758.0,7813.0,1.2,4.4,Hazard,0.0,Eden Hazard,Midfielder,0.5,45.0,0.0,0.0,0.5,22.0,0.0,0.0,41.0,36.3,3.5,0.0,122.0,0.0,0.0,20.5,0.0,0.0,0.5,11.35,910.5,33.2,2.0,0.0,0.0,59.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.5,0.0,641536.0,3.5,0.0,0.0,2.0,1.5,38.0,6.0,35809.5,88622.0,32367.0,10.5,0.5,0.0,0.0,0.5714285714285714
157,1.0,1.0,91.0,None,None,2.0,121160.0,0.0,0.0,1.0,-1.0,20.0,1.0,0.0,1.0,5.2,5.2,7.0,Ederson,3.7,3.0,0.0,10.1,260.0,False,81.2,0.0,0.0,0.0,0.0,450.0,,None,56.0,0.0,0.0,0.0,121160.jpg,4.8,0.0,8.0,Santana de Moraes,23.8,False,31,a,13.0,43.0,0.0,24.0,503772.0,63338.0,204199.0,19301.0,0.7,4.3,Ederson,0.0,Ederson Santana de Moraes,Goalkeeper,0.0,20.5,0.0,0.0,0.0,14.5,0.0,0.0,18.5,0.0,0.0,0.0,260.0,0.0,0.0,24.0,0.0,1.0,0.0,1.65,1048.5,15.9,0.0,0.0,0.0,90.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,9.0,0.0,2.5,1.0,1076639.5,0.0,0.0,0.0,1.0,1.5,0.0,3.5,55356.0,90592.5,35236.5,5.55,0.5,0.0,0.0,0.6306306306306306
158,0.0,0.0,0.0,0,0,0.0,163526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Edimilson,0.0,0.0,0.0,0.0,416.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Season-long loan to Fiorentina,2018-08-10T14:01:13Z,45.0,0.0,0.0,0.0,163526.jpg,0.0,0.0,0.0,Fernandes,0.1,False,31,u,19.0,21.0,0.0,0.0,176.0,4.0,9872.0,450.0,0.0,0.0,Fernandes,0.0,Edimilson Fernandes,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,0.0,0.0,0.0,None,None,0.0,11974.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,Eldin,0.0,0.0,0.0,0.0,214.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,None,44.0,0.0,0.0,0.0,11974.jpg,0.0,0.0,0.0,Jakupovic,0.1,False,17,a,11.0,13.0,0.0,0.0,296.0,37.0,1926.0,164.0,0.0,0.0,Jakupovic,0.0,Eldin Jakupovic,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0.0,0.0,4.0,100,100,0.0,87428.0,0.0,0.0,-1.0,1.0,9.4,0.0,0.0,4.0,0.5,0.5,2.0,Elias,1.0,1.0,0.0,3.3,212.0,False,6.0,0.0,0.0,0.0,0.0,97.0,,2018-07-05T14:31:07Z,49.0,0.0,0.0,0.0,87428.jpg,1.5,0.0,0.0,Kachunga,0.1,False,9,a,10.0,38.0,17.0,3.0,1711.0,571.0,3298.0,441.0,0.2,0.6,Kachunga,0.0,Elias Kachunga,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0.0,0.0,0.0,0,0,0.0,122342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Emerson,0.0,0.0,0.0,0.0,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Loaned to Hibernian,2018-08-09T20:43:58Z,45.0,0.0,0.0,0.0,122342.jpg,0.0,0.0,0.0,Hyndman,0.0,False,22,u,2.0,91.0,0.0,0.0,40.0,5.0,1987.0,113.0,0.0,0.0,Hyndman,0.0,Emerson Hyndman,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,0.0,0.0,0.0,75,75,0.0,109533.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,2.0,0.4,0.8,0.0,Emerson,0.0,0.0,0.0,0.0,121.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Illness - 75% chance of playing,2018-09-14T15:31:13Z,53.0,0.0,0.0,0.0,109533.jpg,0.0,0.0,0.0,Palmieri dos Santos,0.1,False,33,d,6.0,8.0,0.0,0.0,330.0,13.0,5327.0,523.0,0.0,0.0,Emerson,0.0,Emerson Palmieri dos Santos,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,0.0,0.0,29.0,100,100,0.0,197365.0,0.0,0.0,-2.0,2.0,0.6,0.0,0.0,2.0,1.2,1.2,1.0,Eric,0.7,4.0,0.0,3.6,291.0,False,33.2,0.0,0.0,0.0,0.0,182.0,,2018-08-10T19:31:12Z,53.0,0.0,0.0,0.0,197365.jpg,1.3,0.0,0.0,Bailly,2.1,False,3,a,14.0,1.0,2.0,5.0,42015.0,645.0,128767.0,10743.0,0.1,0.9,Bailly,0.0,Eric Bailly,Defender,0.0,12.5,0.0,0.0,0.0,6.5,0.0,2.0,11.5,0.15,0.0,0.0,291.0,0.0,0.0,18.5,0.0,0.5,0.0,0.6,1079.5,4.9,0.0,0.0,0.0,45.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,163609.5,0.0,0.0,0.0,2.0,1.0,0.0,1.0,-16691.0,4224.0,23576.0,5.5,0.5,0.0,0.0,0.18181818181818182
164,0.0,0.0,56.0,100,100,1.0,93264.0,0.0,0.0,-1.0,1.0,39.4,0.0,0.0,3.0,3.2,1.7,2.0,Eric,1.7,4.0,0.0,9.6,361.0,False,47.4,0.0,0.0,0.0,0.0,331.0,,2018-08-11T18:01:12Z,49.0,0.0,0.0,0.0,93264.jpg,2.0,0.0,0.0,Dier,1.5,False,15,a,17.0,6.0,8.0,8.0,20421.0,2495.0,59202.0,5503.0,0.3,1.6,Dier,1.0,Eric Dier,Midfielder,0.0,44.5,0.0,0.0,0.0,11.0,0.0,3.0,36.0,2.7,0.0,0.0,361.0,0.0,0.0,22.5,1.0,0.5,0.0,1.4,1149.5,7.1,0.0,0.0,0.0,79.5,0.0,0.0,14.5,0.0,0.0,0.0,0.0,3.0,0.0,2.5,0.0,93563.5,0.0,0.0,0.0,1.5,1.5,0.0,1.5,-2755.5,4260.5,9452.5,4.9,0.0,0.0,0.0,0.3061224489795918
165,0.0,0.0,9.0,100,100,0.0,118884.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,2.0,-0.2,-0.2,0.0,Erik,0.3,0.0,0.0,0.8,461.0,False,6.0,0.0,0.0,0.0,0.0,14.0,,2018-08-10T15:31:14Z,45.0,0.0,0.0,0.0,118884.jpg,1.0,0.0,0.0,Durm,0.1,False,37,a,10.0,38.0,2.0,1.0,154.0,20.0,7169.0,380.0,0.1,0.2,Durm,0.0,Erik Durm,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1.0,0.0,30.0,75,75,0.0,62974.0,0.0,0.0,-1.0,1.0,28.0,0.0,0.0,3.0,2.6,1.5,6.0,Erik,2.0,0.0,1.0,17.6,363.0,False,53.6,0.0,0.0,0.0,0.0,47.0,,2018-08-27T23:31:13Z,64.0,0.0,0.0,0.0,62974.jpg,5.0,0.0,0.0,Lamela,0.1,False,11,a,17.0,6.0,95.0,10.0,5238.0,3202.0,4729.0,721.0,0.3,1.6,Lamela,0.0,Erik Lamela,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,0.0,0.0,0.0,100,100,0.0,199598.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,3.0,0.5,1.0,0.0,Ethan,0.0,0.0,0.0,0.0,130.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,2018-07-05T14:31:07Z,44.0,0.0,0.0,0.0,199598.jpg,0.0,0.0,0.0,Ampadu,0.1,False,44,a,6.0,8.0,0.0,0.0,946.0,129.0,1878.0,224.0,0.0,0.0,Ampadu,0.0,Ethan Ampadu,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1.0,2.0,60.0,None,None,1.0,38439.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,3.2,2.2,1.0,Etienne,2.7,5.0,0.0,12.8,389.0,False,94.6,0.0,0.0,0.0,0.0,450.0,,None,50.0,0.0,0.0,0.0,38439.jpg,2.4,0.0,0.0,Capoue,0.4,False,29,a,18.0,57.0,13.0,12.0,16604.0,2158.0,11823.0,2200.0,0.5,2.4,Capoue,4.0,Etienne Capoue,Midfielder,0.0,33.5,0.0,0.0,0.0,11.0,0.0,3.5,26.0,2.1,1.0,0.0,389.0,0.0,0.0,20.5,1.5,1.0,0.0,2.2,1177.5,15.6,0.0,0.0,0.0,90.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.5,0.0,2.5,0.0,14085.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,-516.0,881.0,1933.5,5.0,1.0,0.0,1.0,0.4
169,0.0,0.0,0.0,None,None,0.0,74375.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,2.0,-1.5,-0.5,0.0,Ezequiel,0.0,0.0,0.0,0.0,53.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,None,39.0,0.0,0.0,0.0,74375.jpg,0.0,0.0,0.0,Schelotto,1.8,False,21,a,3.0,36.0,0.0,0.0,13961.0,2788.0,47742.0,4712.0,0.0,0.0,Schelotto,0.0,Ezequiel Schelotto,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0.0,2.0,35.0,None,None,1.0,41823.0,0.0,0.0,-2.0,2.0,5.8,0.0,0.0,2.0,4.2,4.2,8.0,Fabian,2.7,0.0,0.0,2.3,269.0,False,17.6,0.0,0.0,0.0,0.0,66.0,,None,53.0,0.0,0.0,0.0,41823.jpg,8.0,0.0,0.0,Delph,0.3,False,18,a,13.0,43.0,0.0,8.0,5209.0,4422.0,10409.0,773.0,0.5,1.5,Delph,0.0,Fabian Delph,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,0.0,0.0,3.0,None,None,0.0,119471.0,0.0,0.0,-2.0,2.0,0.1,0.0,0.0,2.0,0.3,-0.2,0.0,Fabian,0.3,1.0,0.0,2.6,482.0,False,25.4,0.0,0.0,0.0,0.0,78.0,,None,48.0,0.0,0.0,0.0,119471.jpg,1.0,0.0,0.0,Schär,0.2,False,5,a,15.0,4.0,0.0,1.0,525.0,32.0,10075.0,706.0,0.1,0.2,Schär,1.0,Fabian Schär,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0.0,0.0,0.0,100,100,0.0,116643.0,-1.0,1.0,-4.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,Fabio Henrique,0.0,0.0,0.0,0.0,255.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,2018-08-12T12:31:12Z,56.0,0.0,0.0,0.0,116643.jpg,0.0,0.0,0.0,Tavares,0.5,False,3,a,12.0,14.0,0.0,0.0,4056.0,361.0,34742.0,2173.0,0.0,0.0,Fabinho,0.0,Fabio Henrique Tavares,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0.0,0.0,78.0,None,None,0.0,166640.0,0.0,0.0,-1.0,1.0,1.7,0.0,0.0,2.0,1.2,1.7,2.0,Fabián,1.7,11.0,0.0,15.4,464.0,False,122.6,0.0,0.0,0.0,0.0,450.0,,None,44.0,0.0,0.0,0.0,166640.jpg,1.0,0.0,0.0,Balbuena,0.2,False,4,a,19.0,21.0,29.0,5.0,2882.0,282.0,8586.0,747.0,0.4,1.1,Balbuena,1.0,Fabián Balbuena,Defender,0.0,41.5,0.0,0.0,0.0,14.0,0.0,10.5,36.5,0.45,0.0,0.0,464.0,0.0,0.0,20.5,1.0,2.5,0.0,3.2,1252.5,20.799999999999997,0.0,0.0,0.0,90.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.5,0.0,2.5,0.0,15750.0,0.0,1.0,0.5,1.0,2.0,5.0,1.0,-691.0,634.0,1708.5,4.5,0.5,0.0,0.0,0.2222222222222222
174,0.0,2.0,47.0,None,None,0.0,40559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,-1.5,0.0,Fabricio,0.0,5.0,0.0,11.5,474.0,False,115.2,0.0,0.0,0.0,0.0,180.0,,None,45.0,0.0,0.0,0.0,40559.jpg,4.0,0.0,15.0,Agosto Ramírez,0.3,False,31,a,9.0,54.0,0.0,8.0,8837.0,112.0,10485.0,1321.0,0.0,1.8,Fabri,0.0,Fabricio Agosto Ramírez,Goalkeeper,0.0,9.5,0.0,0.0,0.0,10.0,0.0,0.0,7.5,0.0,0.0,0.0,474.0,0.0,0.0,21.0,0.0,1.0,0.0,2.5,1262.5,24.9,0.0,0.0,0.0,45.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.0,0.0,2.5,3.5,18308.5,0.0,0.0,0.0,2.0,2.5,0.0,1.5,-78.0,1020.0,1703.0,4.5,0.5,0.0,0.0,0.3333333333333333
175,1.0,1.0,46.0,None,None,0.0,57145.0,-1.0,1.0,-1.0,1.0,28.6,0.0,0.0,2.0,2.0,1.5,5.0,Federico,2.0,6.0,0.0,14.4,516.0,False,81.0,0.0,0.0,0.0,0.0,270.0,,None,44.0,0.0,0.0,0.0,57145.jpg,2.0,0.0,0.0,Fernández,0.2,False,18,a,15.0,4.0,34.0,6.0,1370.0,653.0,5363.0,363.0,0.5,1.4,Fernández,1.0,Federico Fernández,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1.0,0.0,66.0,None,None,0.0,101537.0,0.0,0.0,-1.0,1.0,162.6,0.0,0.0,3.0,2.5,3.0,2.0,Felipe Anderson,3.0,10.0,0.0,31.8,465.0,False,100.4,0.0,0.0,0.0,0.0,421.0,,None,69.0,0.0,0.0,0.0,101537.jpg,2.4,0.0,0.0,Pereira Gomes,2.1,False,8,a,19.0,21.0,55.0,12.0,27406.0,1536.0,108111.0,10302.0,0.4,1.7,Felipe Anderson,1.0,Felipe Anderson Pereira Gomes,Midfielder,0.0,49.0,0.0,0.0,0.0,9.5,0.0,2.5,36.0,27.8,2.5,0.0,465.0,0.0,0.0,20.5,1.5,2.5,0.0,4.85,1253.5,15.3,1.5,0.0,0.0,90.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.5,0.0,2.5,0.0,159192.0,3.0,0.0,0.0,1.0,2.0,6.5,2.0,-7423.0,3676.5,16258.0,6.95,0.5,0.0,0.0,0.28776978417266186
177,0.0,0.0,3.0,None,None,0.0,19760.0,-1.0,1.0,-3.0,3.0,0.3,0.0,0.0,4.0,1.8,0.3,0.0,Fernando,0.3,0.0,0.0,0.2,371.0,False,0.0,0.0,0.0,0.0,0.0,9.0,,None,57.0,0.0,0.0,0.0,19760.jpg,1.0,0.0,0.0,Llorente,0.2,False,18,a,17.0,6.0,2.0,1.0,3742.0,475.0,13210.0,935.0,0.1,0.2,Llorente,0.0,Fernando Llorente,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1.0,0.0,77.0,None,None,2.0,27789.0,0.0,0.0,-1.0,1.0,76.4,0.0,0.0,3.0,4.8,4.8,6.0,Fernando,3.3,3.0,0.0,22.4,272.0,False,80.8,0.0,0.0,0.0,0.0,450.0,,None,54.0,0.0,0.0,0.0,27789.jpg,3.0,0.0,0.0,Luiz Rosa,4.6,False,25,a,13.0,43.0,67.0,15.0,44424.0,11504.0,149475.0,11833.0,0.6,2.8,Fernandinho,0.0,Fernando Luiz Rosa,Midfielder,0.0,68.5,0.0,0.0,0.0,11.5,0.0,3.0,62.0,8.3,1.0,0.0,272.0,0.0,0.0,24.0,1.0,1.0,0.0,2.85,1060.5,13.2,0.5,0.0,0.0,90.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.5,0.0,2.5,0.0,312045.5,1.5,0.0,0.5,1.0,1.5,10.5,2.0,-22599.0,6611.5,31764.5,5.5,0.5,0.0,0.0,0.36363636363636365
179,0.0,0.0,0.0,0,0,0.0,213405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Filip,0.0,0.0,0.0,0.0,501.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Season-long loan to Celtic,2018-09-02T07:32:21Z,50.0,0.0,0.0,0.0,213405.jpg,0.0,0.0,0.0,Benkovic,0.0,False,16,u,11.0,13.0,0.0,0.0,237.0,2.0,2345.0,180.0,0.0,0.0,Benkovic,0.0,Filip Benkovic,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0.0,0.0,58.0,None,None,1.0,172246.0,0.0,0.0,0.0,0.0,45.8,0.0,0.0,2.0,2.5,2.5,2.0,Florent,3.0,11.0,0.0,11.3,197.0,False,43.2,0.0,0.0,0.0,0.0,435.0,,None,45.0,0.0,0.0,0.0,172246.jpg,1.8,0.0,0.0,Hadergjonaj,0.1,False,33,a,10.0,38.0,25.0,9.0,1982.0,72.0,2400.0,275.0,0.7,2.0,Hadergjonaj,1.0,Florent Hadergjonaj,Defender,0.0,18.0,0.0,0.0,0.0,10.5,0.0,0.5,14.0,10.45,0.0,0.0,197.0,0.0,0.0,21.0,0.5,2.0,0.0,1.9,985.5,8.3,0.5,0.0,0.0,90.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,5040.5,0.5,0.5,0.0,1.0,0.5,0.0,1.0,-85.5,273.5,472.0,4.5,0.5,0.0,0.0,0.2222222222222222
181,0.0,0.0,0.0,0,0,0.0,77359.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Florian,0.0,0.0,0.0,0.0,314.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Knee injury - Unknown return date,2018-07-29T08:31:08Z,44.0,0.0,0.0,0.0,77359.jpg,0.0,0.0,0.0,Lejeune,0.0,False,20,i,15.0,4.0,0.0,0.0,110.0,15.0,772.0,42.0,0.0,0.0,Lejeune,0.0,Florian Lejeune,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,0.0,0.0,0.0,75,75,0.0,93284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.1,-0.4,0.0,Florin,0.0,0.0,0.0,0.0,66.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Lack of match fitness - 75% chance of playing,2018-08-04T08:01:10Z,50.0,0.0,0.0,0.0,93284.jpg,0.0,0.0,0.0,Andone,0.0,False,10,d,3.0,36.0,0.0,0.0,552.0,101.0,2712.0,209.0,0.0,0.0,Andone,0.0,Florin Andone,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,0.0,0.0,0.0,100,100,0.0,54421.0,0.0,0.0,-1.0,1.0,1.5,0.0,0.0,3.0,-0.2,-1.2,1.0,Floyd,0.3,0.0,0.0,0.6,186.0,False,0.0,0.0,0.0,0.0,0.0,21.0,,2018-08-17T11:31:12Z,44.0,0.0,0.0,0.0,54421.jpg,1.0,0.0,0.0,Ayité,0.1,False,11,a,9.0,54.0,7.0,1.0,2576.0,239.0,6443.0,347.0,0.1,0.2,Ayité,0.0,Floyd Ayité,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,0.0,0.0,0.0,None,None,0.0,210207.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,Fousseni,0.0,0.0,0.0,0.0,232.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,None,48.0,0.0,0.0,0.0,210207.jpg,0.0,0.0,0.0,Diabaté,0.0,False,27,a,11.0,13.0,0.0,0.0,432.0,40.0,1922.0,146.0,0.0,0.0,Diabaté,0.0,Fousseni Diabaté,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0.0,0.0,16.0,None,None,0.0,54484.0,0.0,0.0,-2.0,2.0,23.3,0.0,0.0,2.0,0.8,-0.2,1.0,Francisco,0.3,0.0,0.0,3.7,383.0,False,12.6,0.0,0.0,0.0,0.0,28.0,,None,43.0,0.0,0.0,0.0,54484.jpg,1.0,0.0,0.0,Femenía Far,0.2,False,21,a,18.0,57.0,2.0,3.0,3957.0,360.0,19085.0,1254.0,0.1,0.7,Kiko Femenía,0.0,Francisco Femenía Far,Defender,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.05,0.0,0.0,383.0,0.0,0.0,20.5,0.0,0.0,0.0,0.05,1171.5,0.1,0.0,0.0,0.0,1.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,20619.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,-3465.5,244.5,4550.0,4.45,1.0,0.0,0.0,0.11235955056179775
186,0.0,0.0,0.0,None,None,0.0,40383.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.5,0.0,Fraser,0.0,0.0,0.0,0.0,329.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,None,44.0,0.0,0.0,0.0,40383.jpg,0.0,0.0,0.0,Forster,0.9,False,44,a,16.0,20.0,0.0,0.0,2889.0,273.0,27458.0,2235.0,0.0,0.0,Forster,0.0,Fraser Forster,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
