assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,9,None,None,0,106450,0,0,-1,1,6.6,0,0,3,-1.2,-0.2,1,Alex,0.3,7,0,5.0,206,False,10.0,0,0,0,0,123,,None,49,0,0,0,106450.jpg,1.3,0,0,Pritchard,0.0,False,21,a,10,38,33.0,4,1081,4,2730,80,0.1,0.8,Pritchard,0
0,0,4,0,0,0,205102,0,0,-2,2,2.3,0,0,3,0.0,0.0,0,Ramadan,0.0,1,0,0.5,207,False,1.0,0,0,0,0,6,Knee injury - Expected back 06 Oct,2018-09-21T12:31:12Z,48,0,0,0,205102.jpg,1.0,0,0,Sobhi,0.1,False,14,i,10,38,2.0,1,1460,4,13298,388,0.0,0.2,Sobhi,0
0,0,0,100,100,0,204380,0,0,-1,1,0.0,0,0,3,-1.5,-0.5,0,Juninho,0.0,0,0,0.0,208,False,0.0,0,0,0,0,0,,2018-09-14T15:31:13Z,44,0,0,0,204380.jpg,0.0,0,0,Bacuna,0.1,False,7,a,10,38,0.0,0,1019,45,3774,101,0.0,0.0,Bacuna,0
0,0,0,100,100,0,84112,0,0,-1,1,0.0,0,0,4,-1.5,-0.5,0,Collin,0.0,0,0,0.0,209,False,0.0,0,0,0,0,0,,2018-09-14T15:31:13Z,44,0,0,0,84112.jpg,0.0,0,0,Quaner,3.9,False,23,a,10,38,0.0,0,62938,5174,151887,5840,0.0,0.0,Quaner,0
1,0,20,None,None,0,147303,0,0,-2,2,36.4,0,0,4,0.8,1.8,5,Laurent,2.3,7,0,10.4,210,False,26.2,0,0,0,0,203,,None,53,0,0,0,147303.jpg,1.7,0,0,Depoitre,0.6,False,20,a,10,38,43.0,10,3204,439,38901,776,0.4,1.9,Depoitre,0
1,0,28,None,None,1,169141,0,0,0,0,53.0,0,0,4,-0.2,0.8,0,Steve,1.3,10,0,25.2,211,False,45.8,0,0,0,0,432,,None,60,0,0,0,169141.jpg,2.6,0,0,Mounie,0.2,False,24,a,10,38,154.0,13,12618,82,14971,893,0.2,2.2,Mounie,0
0,0,1,100,100,0,87428,0,0,-1,1,9.6,0,0,4,-0.2,0.8,1,Elias,1.3,2,0,3.3,212,False,6.0,0,0,0,0,153,,2018-07-05T14:31:07Z,49,0,0,0,87428.jpg,1.3,0,0,Kachunga,0.1,False,9,a,10,38,21.0,4,1863,90,3520,151,0.3,0.8,Kachunga,0
0,0,17,100,100,0,118884,0,0,0,0,15.5,0,0,2,-0.8,0.2,1,Erik,0.7,3,0,3.5,461,False,17.2,0,0,0,0,104,,2018-08-10T15:31:14Z,45,0,0,0,118884.jpg,1.0,0,0,Durm,0.1,False,37,a,10,38,3.0,2,172,13,7350,104,0.2,0.4,Durm,0
0,0,11,100,100,1,233497,0,0,-2,2,6.7,0,0,3,-0.5,0.5,1,Adama,1.0,6,0,2.6,471,False,13.2,0,0,0,0,229,,2018-09-15T13:01:14Z,48,0,0,0,233497.jpg,1.3,0,0,Diakhaby,0.0,False,11,a,10,38,8.0,8,464,9,1846,58,0.2,1.7,Diakhaby,0
0,0,6,100,100,0,204454,0,0,0,0,0.5,0,0,3,-1.2,-0.2,0,Isaac,0.3,0,0,1.0,514,False,1.0,0,0,0,0,34,,2018-08-19T12:31:12Z,60,0,0,0,204454.jpg,1.0,0,0,Mbenza,0.0,False,18,a,10,38,8.0,2,267,7,707,28,0.1,0.3,Mbenza,0
0,0,23,None,None,0,192301,0,0,0,0,0.3,0,0,2,-1.5,-0.5,0,Jon Gorenc,0.0,6,1,8.4,522,False,49.6,0,0,0,0,90,,None,40,0,0,0,192301.jpg,5.0,0,0,Stankovic,3.2,False,27,a,10,38,34.0,5,229633,1809,92074,5697,0.0,1.3,Stankovic,0
0,0,0,None,None,0,241791,0,0,0,0,0.0,0,0,1,-1.5,-0.5,0,Ryan,0.0,0,0,0.0,533,False,0.0,0,0,0,0,0,,None,40,0,0,0,241791.jpg,0.0,0,0,Schofield,0.1,False,31,a,10,38,0.0,0,3473,196,998,93,0.0,0.0,Schofield,0
0,0,85,None,None,1,17745,0,0,0,0,0.0,0,0,1,0.7,1.2,2,Kasper,0.7,10,0,11.7,213,False,112.8,0,0,0,0,540,,None,50,0,0,0,17745.jpg,2.2,0,14,Schmeichel,5.5,False,1,a,11,13,4.0,13,74095,1001,80822,5924,0.1,2.6,Schmeichel,1
0,0,0,None,None,0,11974,0,0,-1,1,0.0,0,0,1,0.0,0.5,0,Eldin,0.0,0,0,0.0,214,False,0.0,0,0,0,0,0,,None,44,0,0,0,11974.jpg,0.0,0,0,Jakupovic,0.1,False,17,a,11,13,0.0,0,317,9,2015,54,0.0,0.0,Jakupovic,0
0,0,43,100,0,0,15033,0,0,0,0,2.1,0,0,2,-0.7,0.0,0,Wes,-0.7,9,0,7.7,215,False,70.2,0,0,0,0,338,,2018-09-15T16:31:14Z,45,0,0,0,15033.jpg,0.3,1,0,Morgan,1.0,False,5,a,11,13,4.0,1,16518,192,48139,1326,-0.2,0.2,Morgan,0
0,0,0,None,None,0,37402,0,0,-2,2,0.0,0,0,2,0.0,0.5,0,Christian,0.0,0,0,0.0,216,False,0.0,0,0,0,0,0,,None,43,0,0,0,37402.jpg,0.0,0,0,Fuchs,0.5,False,28,a,11,13,0.0,0,2460,100,24313,680,0.0,0.0,Fuchs,0
0,0,0,100,100,0,40725,0,0,-2,2,0.0,0,0,2,0.0,0.5,0,Danny,0.0,0,0,0.0,217,False,0.0,0,0,0,0,0,,2018-07-23T19:01:08Z,43,0,0,0,40725.jpg,0.0,0,0,Simpson,0.3,False,2,a,11,13,0.0,0,1471,64,10987,286,0.0,0.0,Simpson,0
0,0,0,None,None,0,41321,0,0,-1,1,0.0,0,0,2,0.0,0.5,0,Yohan,0.0,0,0,0.0,218,False,0.0,0,0,0,0,0,,None,39,0,0,0,41321.jpg,0.0,0,0,Benalouane,0.9,False,29,a,11,13,0.0,0,9037,1154,21901,812,0.0,0.0,Benalouane,0
0,2,95,100,100,1,172850,0,0,0,0,136.5,0,0,2,1.0,1.5,2,Benjamin,1.0,10,0,35.4,219,False,126.4,0,0,0,0,540,,2018-07-05T14:31:07Z,50,0,0,0,172850.jpg,2.3,0,0,Chilwell,0.8,False,3,a,11,13,90.0,14,38399,730,20273,1176,0.2,2.8,Chilwell,0
0,3,118,100,100,1,95658,0,0,0,0,18.7,1,0,2,0.7,1.2,2,Harry,0.7,10,1,27.6,220,False,172.6,0,0,0,0,540,,2018-08-10T19:31:12Z,55,0,0,0,95658.jpg,3.0,0,0,Maguire,14.4,False,15,a,11,13,85.0,18,121120,2719,220216,16636,0.1,3.3,Maguire,3
3,3,110,None,None,1,111931,0,0,1,-1,75.4,1,0,2,1.3,1.8,0,Ricardo Domingos,1.3,9,0,24.7,221,False,111.0,0,0,0,0,450,,None,51,0,0,0,111931.jpg,4.4,0,0,Barbosa Pereira,5.1,False,14,a,11,13,61.0,22,299401,1473,141585,15156,0.3,4.3,Pereira,0
0,0,41,100,100,1,37642,0,0,-1,1,0.8,0,0,2,1.0,1.5,2,Jonny,1.0,1,0,3.1,222,False,30.6,0,0,0,0,186,,2018-08-10T19:31:12Z,49,0,0,0,37642.jpg,2.7,0,0,Evans,0.3,False,6,a,11,13,0.0,8,4052,117,9424,295,0.2,1.6,Evans,1
1,0,58,100,100,0,51938,0,0,-2,2,58.0,0,0,3,3.0,3.5,1,Marc,3.0,3,1,17.0,224,False,75.2,0,0,0,0,184,,2018-07-23T19:01:08Z,53,0,0,0,51938.jpg,2.8,0,0,Albrighton,0.6,False,11,a,11,13,36.0,14,6864,249,33259,1295,0.6,2.6,Albrighton,0
0,2,59,None,None,1,172632,0,0,0,0,55.2,0,0,3,1.7,2.2,1,Demarai,1.7,8,1,23.6,225,False,66.8,0,0,0,0,438,,None,55,0,0,0,172632.jpg,3.2,0,0,Gray,2.2,False,7,a,11,13,114.0,19,123171,961,75630,8549,0.3,3.5,Gray,0
0,0,53,None,None,0,155569,0,0,0,0,18.3,0,0,3,1.0,1.5,2,Daniel,1.0,3,0,9.5,226,False,64.8,0,0,0,0,279,,None,45,0,0,0,155569.jpg,1.4,0,0,Amartey,0.3,False,18,a,11,13,11.0,7,5820,128,8632,314,0.2,1.6,Amartey,1
0,0,84,None,None,1,203341,0,0,-1,1,38.8,0,0,3,1.3,1.8,1,Wilfred,1.3,10,0,20.6,227,False,110.6,0,0,0,0,540,,None,49,0,0,0,203341.jpg,1.8,0,0,Ndidi,0.6,False,25,a,11,13,56.0,11,10857,223,21103,1186,0.3,2.2,Ndidi,2
0,0,5,None,None,0,54513,0,0,-2,2,1.5,0,0,3,0.0,0.5,0,Vicente,0.0,1,0,0.5,228,False,3.4,0,0,0,0,10,,None,48,0,0,0,54513.jpg,1.0,0,0,Iborra,0.1,False,21,a,11,13,0.0,1,415,28,2345,83,0.0,0.2,Iborra,0
0,0,0,0,0,0,61604,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Matty,0.0,0,0,0.0,229,False,0.0,0,0,0,0,0,Achilles injury - Expected back 29 Sep,2018-07-05T14:31:07Z,45,0,0,0,61604.jpg,0.0,0,0,James,0.0,False,22,i,11,13,0.0,0,451,39,993,41,0.0,0.0,James,0
0,0,0,None,None,0,197469,0,0,-1,1,0.0,0,0,3,0.0,0.5,0,Hamza,0.0,0,0,0.0,230,False,0.0,0,0,0,0,0,,None,44,0,0,0,197469.jpg,0.0,0,0,Choudhury,0.1,False,38,a,11,13,0.0,0,1384,52,2829,104,0.0,0.0,Choudhury,0
0,0,16,None,None,0,46483,0,0,-1,1,6.3,0,0,3,0.0,0.5,0,Adrien Sebastian,0.0,1,0,2.1,231,False,14.2,0,0,0,0,87,,None,49,0,0,0,46483.jpg,1.5,0,0,Perruchet Silva,0.2,False,23,a,11,13,0.0,3,2538,40,7404,292,0.0,0.6,Silva,0
0,0,0,None,None,0,210207,0,0,-2,2,0.0,0,0,3,0.0,0.5,0,Fousseni,0.0,0,0,0.0,232,False,0.0,0,0,0,0,0,,None,48,0,0,0,210207.jpg,0.0,0,0,Diabaté,0.0,False,27,a,11,13,0.0,0,445,10,1983,46,0.0,0.0,Diabaté,0
1,3,141,100,100,1,172780,0,0,2,-2,151.7,0,0,3,7.0,7.5,8,James,7.0,9,3,48.1,233,False,183.8,0,0,0,0,476,,2018-08-05T11:01:11Z,67,0,0,0,172780.jpg,5.7,0,0,Maddison,9.4,False,10,a,11,13,145.0,34,558680,102593,104039,4514,1.0,5.1,Maddison,0
1,3,59,100,100,1,101668,0,0,-1,1,44.0,1,0,4,4.3,4.8,11,Jamie,4.3,6,2,29.7,234,False,97.0,0,0,0,0,265,,2018-08-18T17:01:12Z,89,0,0,0,101668.jpg,4.5,1,0,Vardy,4.0,False,9,a,11,13,158.0,18,213919,15643,359429,2731,0.5,2.0,Vardy,0
0,0,11,100,100,0,78412,0,0,-1,1,4.6,0,0,4,0.7,1.2,1,Shinji,0.7,0,0,1.9,235,False,8.0,0,0,0,0,21,,2018-08-25T13:01:12Z,54,0,0,0,78412.jpg,1.0,0,0,Okazaki,0.7,False,20,a,11,13,7.0,3,5903,269,54524,1064,0.1,0.6,Okazaki,0
3,3,82,None,None,0,173515,0,0,-1,1,95.7,1,0,4,5.7,6.2,12,Kelechi,5.7,5,1,23.7,236,False,80.4,0,0,0,0,298,,None,59,0,0,0,173515.jpg,4.2,0,0,Iheanacho,1.2,False,8,a,11,13,61.0,25,44485,11709,49378,1373,1.0,4.2,Iheanacho,0
0,0,0,None,None,0,95463,0,0,-1,1,0.0,0,0,1,0.0,0.5,0,Danny,0.0,0,0,0.0,457,False,0.0,0,0,0,0,0,,None,44,0,0,0,95463.jpg,0.0,0,0,Ward,0.2,False,12,a,11,13,0.0,0,409,16,3324,137,0.0,0.0,Ward,0
0,2,40,None,None,0,115858,0,0,-2,2,86.4,0,0,3,3.3,3.8,0,Rachid,3.3,7,1,18.1,492,False,57.6,0,0,0,0,234,,None,53,0,0,0,115858.jpg,2.4,0,0,Ghezzal,0.4,False,31,a,11,13,37.0,12,26824,280,20841,2812,0.6,2.3,Ghezzal,2
0,0,0,0,0,0,213405,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Filip,0.0,0,0,0.0,501,False,0.0,0,0,0,0,0,Season-long loan to Celtic,2018-09-02T07:32:21Z,50,0,0,0,213405.jpg,0.0,0,0,Benkovic,0.0,False,16,u,11,13,0.0,0,237,0,2445,55,0.0,0.0,Benkovic,0
0,0,0,100,100,0,218031,0,0,0,0,0.0,0,0,2,0.0,0.5,0,Caglar,0.0,0,0,0.0,515,False,0.0,0,0,0,0,0,,2018-08-17T10:31:12Z,50,0,0,0,218031.jpg,0.0,0,0,Söyüncü,0.0,False,4,a,11,13,0.0,0,304,13,2815,54,0.0,0.0,Söyüncü,0
1,0,76,None,None,1,86881,0,0,0,0,20.7,0,0,3,2.7,3.2,5,Nampalys,2.7,8,0,8.7,527,False,64.4,0,0,0,0,450,,None,45,0,0,0,86881.jpg,2.6,0,0,Mendy,1.0,False,24,a,11,13,2.0,13,65715,2508,31629,1209,0.6,2.9,Mendy,1
0,0,0,100,100,0,66797,0,0,-1,1,0.0,0,0,1,0.5,1.0,0,Simon,0.0,0,0,0.0,237,False,0.0,0,0,0,0,0,,2018-09-14T13:01:14Z,49,0,0,0,66797.jpg,0.0,0,0,Mignolet,0.1,False,22,a,12,14,0.0,0,698,38,3709,136,0.0,0.0,Mignolet,0
0,0,0,0,0,0,104542,0,0,-1,1,0.0,0,0,1,0.0,0.0,0,Loris,0.0,0,0,0.0,238,False,0.0,0,0,0,0,0,Two year loan to Besiktas,2018-08-27T06:55:46Z,49,0,0,0,104542.jpg,0.0,0,0,Karius,0.1,False,1,u,12,14,0.0,0,460,3,6950,133,0.0,0.0,Karius,0
0,0,0,0,0,0,38454,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Dejan,0.0,0,0,0.0,239,False,0.0,0,0,0,0,0,Lack of match fitness - Expected back 29 Sep,2018-08-10T11:01:12Z,49,0,0,0,38454.jpg,0.0,0,0,Lovren,1.7,False,6,i,12,14,0.0,0,1545,44,259851,2720,0.0,0.0,Lovren,0
0,0,0,None,None,0,100059,0,0,-2,2,0.0,0,0,2,0.5,1.0,0,Alberto,0.0,0,0,0.0,240,False,0.0,0,0,0,0,0,,None,43,0,0,0,100059.jpg,0.0,0,0,Moreno,0.3,False,18,a,12,14,0.0,0,2335,105,14107,436,0.0,0.0,Moreno,0
0,0,0,None,None,0,57328,0,0,-3,3,0.0,0,0,2,0.5,1.0,0,Nathaniel,0.0,0,0,0.0,241,False,0.0,0,0,0,0,0,,None,47,0,0,0,57328.jpg,0.0,0,0,Clyne,0.3,False,2,a,12,14,0.0,0,1958,61,19844,369,0.0,0.0,Clyne,0
0,2,133,100,100,3,171287,0,0,1,-1,34.7,0,0,2,3.8,4.3,1,Joseph,3.3,2,0,18.2,242,False,117.4,0,0,0,0,485,,2018-08-12T12:31:12Z,51,0,0,0,171287.jpg,4.2,0,0,Gomez,3.2,False,12,a,12,14,29.0,25,185007,2258,51320,9133,0.6,4.9,Gomez,0
0,3,50,100,100,1,60914,0,0,-1,1,5.1,1,0,2,5.0,5.5,15,Joel,4.5,1,1,7.7,243,False,55.4,0,0,0,0,93,,2018-08-20T19:01:12Z,49,0,0,0,60914.jpg,4.5,0,0,Matip,0.2,False,32,a,12,14,17.0,18,4776,3732,2383,278,0.9,3.7,Matip,0
0,0,0,0,0,0,33871,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Ragnar,0.0,0,0,0.0,244,False,0.0,0,0,0,0,0,Transferred to Cagliari,2018-08-08T07:01:10Z,44,0,0,0,33871.jpg,0.0,0,0,Klavan,0.1,False,17,u,12,14,0.0,0,151,4,4841,82,0.0,0.0,Klavan,0
1,2,134,None,None,5,169187,1,-1,1,-1,73.0,1,0,2,6.5,7.0,11,Trent,6.0,1,0,22.9,245,True,96.2,0,0,0,0,535,,None,51,0,0,0,169187.jpg,5.7,0,0,Alexander-Arnold,18.5,False,66,a,12,14,60.0,34,429951,90551,287444,4770,1.2,6.7,Alexander-Arnold,3
0,2,120,75,None,3,97032,0,0,0,0,8.7,0,0,2,2.6,4.0,1,Virgil,3.0,2,0,14.1,246,False,118.0,0,0,0,0,504,Rib Injury - 75% chance of playing,2018-09-22T15:31:13Z,60,0,0,0,97032.jpg,4.0,0,0,van Dijk,16.4,False,4,d,12,14,14.0,24,138037,2000,282752,48733,0.5,4.0,van Dijk,1
2,7,165,None,None,4,122798,0,0,2,-2,138.2,0,0,2,6.3,6.8,7,Andrew,5.8,2,0,31.8,247,True,136.4,0,0,0,0,540,,None,62,0,0,0,122798.jpg,6.8,0,0,Robertson,26.8,False,26,a,12,14,42.0,41,775555,55526,198273,11145,0.9,6.6,Robertson,0
0,0,0,0,0,0,81880,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Alex,0.0,0,0,0.0,248,False,0.0,0,0,0,0,0,Knee injury - Unknown return date,2018-07-05T14:31:07Z,64,0,0,0,81880.jpg,0.0,0,0,Oxlade-Chamberlain,0.0,False,21,i,12,14,0.0,0,327,29,1234,49,0.0,0.0,Chamberlain,0
0,0,58,None,None,1,56979,0,0,-2,2,26.5,0,0,3,2.3,2.8,3,Jordan,1.8,2,0,7.2,249,False,43.4,0,0,0,0,243,,None,53,0,0,0,56979.jpg,1.5,0,0,Henderson,0.8,False,14,a,12,14,0.0,9,5085,330,32857,803,0.3,1.7,Henderson,0
0,0,2,0,0,0,39155,0,0,-1,1,0.4,0,0,3,0.0,0.0,0,Adam,0.0,0,0,0.0,250,False,0.0,0,0,0,0,3,Groin Injury - Expected back 29 Sep,2018-09-04T14:31:13Z,69,0,0,0,39155.jpg,1.0,0,0,Lallana,0.8,False,20,i,12,14,0.0,1,1038,18,35863,794,0.0,0.1,Lallana,0
0,8,136,None,None,4,110979,0,0,5,-5,124.3,2,0,3,5.0,5.5,3,Sadio,4.5,2,4,56.8,251,True,192.0,0,0,0,0,520,,None,100,0,0,0,110979.jpg,7.3,0,0,Mané,42.3,False,10,a,12,14,252.0,44,1548346,17627,319488,40371,0.5,4.4,Mané,0
0,2,84,100,100,4,41733,0,0,0,0,56.5,0,0,3,4.8,5.3,3,Georginio,4.3,2,1,28.6,252,False,95.0,0,0,0,0,519,,2018-07-29T09:01:10Z,55,0,0,0,41733.jpg,3.8,0,0,Wijnaldum,1.0,False,5,a,12,14,134.0,23,31557,3095,23646,1970,0.8,4.2,Wijnaldum,0
2,0,102,None,None,4,118748,-1,1,-1,1,189.7,0,0,3,5.5,6.0,8,Mohamed,5.0,2,3,78.5,253,True,182.2,0,0,0,0,516,,None,129,0,0,0,118748.jpg,6.2,0,0,Salah,42.7,False,11,a,12,14,412.0,37,297270,10746,855388,31050,0.4,2.9,Salah,0
2,3,132,100,100,3,15157,0,0,2,-2,182.6,1,0,3,3.0,3.5,1,James,2.5,2,1,42.9,254,False,162.2,0,0,0,0,471,,2018-08-12T12:31:12Z,57,0,0,0,15157.jpg,4.5,0,0,Milner,6.8,False,7,a,12,14,83.0,27,428560,10079,143650,17980,0.4,4.7,Milner,1
0,0,0,100,100,0,116643,0,0,-4,4,0.0,0,0,3,0.5,1.0,0,Fabio Henrique,0.0,0,0,0.0,255,False,0.0,0,0,0,0,0,,2018-08-12T12:31:12Z,56,0,0,0,116643.jpg,0.0,0,0,Tavares,0.5,False,3,a,12,14,0.0,0,4231,129,35837,830,0.0,0.0,Fabinho,0
0,0,46,None,None,4,175592,-1,1,-2,2,65.3,0,0,3,2.5,3.0,1,Naby,2.0,0,0,19.5,256,False,55.4,0,0,0,0,363,,None,73,0,0,0,175592.jpg,2.3,0,0,Keita,3.1,False,8,a,12,14,73.0,14,67172,437,188502,10852,0.3,1.9,Keita,0
2,4,117,100,100,5,92217,0,0,-1,1,114.2,0,0,4,6.3,6.8,2,Roberto,5.8,1,2,48.8,257,False,154.0,0,0,0,0,501,,2018-09-15T14:31:15Z,94,0,0,0,92217.jpg,5.0,0,0,Firmino,25.4,False,9,a,12,14,220.0,30,321753,14592,812408,30604,0.6,3.2,Firmino,0
0,0,0,100,100,0,154566,0,0,-2,2,0.0,0,0,4,0.5,1.0,0,Dominic,0.0,0,0,0.0,259,False,0.0,0,0,0,0,0,,2018-09-17T16:31:14Z,48,0,0,0,154566.jpg,0.0,0,0,Solanke,0.3,False,29,a,12,14,0.0,0,3662,171,12002,408,0.0,0.0,Solanke,0
2,0,22,None,None,0,68312,0,0,-4,4,22.7,0,0,3,2.5,3.0,7,Xherdan,2.0,0,0,4.8,462,False,2.0,0,0,0,0,72,,None,71,0,0,0,68312.jpg,3.0,0,0,Shaqiri,2.0,False,23,a,12,14,23.0,9,7852,1516,280763,1344,0.3,1.3,Shaqiri,0
0,1,131,None,None,4,116535,0,0,1,-1,0.0,0,0,1,4.8,5.3,6,Alisson,4.3,2,0,10.1,468,False,102.2,0,0,0,0,540,,None,56,0,0,0,116535.jpg,5.0,0,13,Ramses Becker,19.0,False,13,a,12,14,0.0,30,343228,9925,187835,10057,0.8,5.4,Alisson,0
0,0,33,None,None,0,40755,0,0,-2,2,3.7,0,0,4,1.0,1.5,0,Daniel,0.5,1,1,10.7,472,False,36.0,0,0,0,0,21,,None,58,0,0,0,40755.jpg,2.0,0,0,Sturridge,1.0,False,15,a,12,14,68.0,8,28558,814,54305,2146,0.1,1.4,Sturridge,0
0,1,69,100,100,0,103025,0,0,-4,4,91.9,1,0,3,6.5,6.5,12,Riyad,5.0,1,2,32.4,223,False,90.0,0,0,0,0,210,,2018-07-29T08:31:08Z,86,0,0,0,103025.jpg,3.0,0,0,Mahrez,1.8,False,26,a,13,43,143.0,18,66808,8446,241987,1421,0.6,2.1,Mahrez,0
1,1,116,None,None,3,121160,1,-1,2,-2,20.0,1,0,1,6.5,6.5,6,Ederson,5.0,3,0,11.7,260,False,97.6,0,0,0,0,540,,None,57,0,0,0,121160.jpg,5.0,0,10,Santana de Moraes,24.1,False,31,a,13,43,0.0,30,534982,19683,214380,6434,0.9,5.3,Ederson,0
0,0,0,0,0,0,33148,0,0,-1,1,0.0,0,0,1,0.0,0.0,0,Claudio,0.0,0,0,0.0,261,False,0.0,0,0,0,0,0,Achilles injury - Unknown return date,2018-08-20T21:31:21Z,49,0,0,0,33148.jpg,0.0,0,0,Bravo,0.1,False,1,i,13,43,0.0,0,678,13,7893,161,0.0,0.0,Bravo,0
0,2,71,None,None,1,97299,0,0,-1,1,32.3,0,0,2,2.5,2.5,1,John,1.0,2,0,9.5,262,False,54.4,0,0,0,0,286,,None,54,0,0,0,97299.jpg,3.3,0,0,Stones,7.2,False,5,a,13,43,8.0,13,169564,1156,313105,19066,0.2,2.4,Stones,0
0,0,31,None,None,0,17476,0,0,-2,2,10.5,0,0,2,1.8,1.8,0,Vincent,0.3,2,0,6.9,263,False,52.2,0,0,0,0,181,,None,53,0,0,0,17476.jpg,1.3,0,0,Kompany,1.6,False,4,a,13,43,6.0,4,14985,482,64400,4231,0.1,0.8,Kompany,1
0,0,60,None,None,2,57410,0,0,-4,4,3.4,0,0,2,5.5,5.5,6,Nicolás,4.0,0,0,5.8,264,False,46.6,0,0,0,0,180,,None,61,0,0,0,57410.jpg,6.0,0,0,Otamendi,3.2,False,30,a,13,43,8.0,12,16214,4063,294500,1192,0.7,2.0,Otamendi,0
0,3,118,None,None,3,58621,0,0,0,0,40.1,1,0,2,8.8,8.8,6,Kyle,7.3,2,1,17.3,265,False,96.6,0,0,0,0,450,,None,65,0,0,0,58621.jpg,6.2,0,0,Walker,13.4,False,2,a,13,43,36.0,31,247098,55407,216773,4778,1.1,4.8,Walker,0
0,0,0,None,None,0,100180,0,0,-4,4,0.0,0,0,2,1.5,1.5,0,Danilo Luiz,0.0,0,0,0.0,266,False,0.0,0,0,0,0,0,,None,51,0,0,0,100180.jpg,0.0,0,0,da Silva,0.4,False,3,a,13,43,0.0,0,1871,104,36585,657,0.0,0.0,Danilo,0
5,5,132,0,0,1,102826,0,0,4,-4,120.2,1,0,2,0.0,0.0,0,Benjamin,1.7,3,0,32.2,267,False,145.4,0,0,0,0,360,Foot injury - Unknown return date,2018-09-16T16:01:14Z,64,0,0,0,102826.jpg,8.0,0,0,Mendy,23.3,False,22,i,13,43,57.0,32,1406737,891,889209,250135,0.3,5.0,Mendy,0
0,0,128,100,100,3,146941,0,0,1,-1,48.6,0,0,2,6.2,6.2,6,Aymeric,4.7,3,1,29.7,268,False,134.4,0,0,0,0,540,,2018-07-29T09:31:09Z,56,0,0,0,146941.jpg,5.0,0,0,Laporte,5.7,False,14,a,13,43,114.0,30,264326,54021,58244,3121,0.8,5.4,Laporte,0
0,2,63,None,None,2,41823,0,0,-2,2,25.6,0,0,2,6.2,6.2,6,Fabian,4.7,0,0,5.7,269,False,32.0,0,0,0,0,156,,None,53,0,0,0,41823.jpg,7.0,0,0,Delph,0.4,False,18,a,13,43,0.0,14,12567,4237,11089,380,0.9,2.6,Delph,0
1,3,110,100,100,3,103955,0,0,0,0,158.3,1,0,3,9.5,9.5,6,Raheem,8.0,2,3,59.8,270,False,172.8,0,0,0,0,423,,2018-09-03T18:31:13Z,110,0,0,0,103955.jpg,6.6,0,0,Sterling,3.2,False,7,a,13,43,266.0,33,157264,11160,128763,3407,0.7,3.0,Sterling,1
0,5,107,None,None,1,20664,0,0,1,-1,233.1,1,0,3,5.8,5.8,0,David,4.3,3,2,58.5,271,False,136.2,0,0,0,0,332,,None,86,0,0,0,20664.jpg,5.8,0,0,Silva,8.6,False,21,a,13,43,215.0,23,425871,5125,230800,28763,0.5,2.7,David Silva,1
1,0,83,None,None,3,27789,0,0,-1,1,79.7,0,0,3,4.8,4.8,2,Fernando,3.3,3,0,23.6,272,False,84.4,0,0,0,0,523,,None,54,0,0,0,27789.jpg,2.8,0,0,Luiz Rosa,4.5,False,25,a,13,43,72.0,17,48024,1581,158511,6824,0.6,3.1,Fernandinho,1
0,0,0,0,0,0,61366,0,0,-3,3,14.8,0,0,3,0.0,0.0,0,Kevin,0.0,0,0,2.6,273,False,4.4,0,0,0,0,30,Knee injury - Expected back 17 Nov,2018-08-15T16:01:11Z,97,0,0,0,61366.jpg,0.0,0,0,De Bruyne,3.5,False,17,i,13,43,7.0,0,28625,98,1191047,2432,0.0,0.0,De Bruyne,1
2,5,117,None,None,2,59859,0,0,0,0,130.0,1,0,3,6.5,6.5,13,Ilkay,5.0,2,1,35.5,274,False,110.0,0,0,0,0,352,,None,55,0,0,0,59859.jpg,4.7,0,0,Gündogan,3.6,False,8,a,13,43,117.0,28,206882,50389,120076,3581,0.9,5.1,Gündogan,0
2,1,67,None,None,2,182156,0,0,-3,3,84.7,0,0,3,6.5,6.5,6,Leroy,5.0,0,1,31.6,275,False,76.2,0,0,0,0,210,,None,92,0,0,0,182156.jpg,4.2,0,0,Sané,4.3,False,19,a,13,43,154.0,21,97167,10668,574118,2970,0.5,2.3,Sané,0
